name,time,application,num_replicas,batch_size,duration,num_task
inference-bert-1561,27461,infer-bert-1,1,1,3.0,1924
inference-bert-1562,27567,infer-bert-1,1,1,1.0,3547
inference-ncf-1563,27571,infer-ncf-1,1,1,3.0,3091
inference-bert-1564,27585,infer-bert-1,1,1,9.0,3547
inference-bert-1565,27590,infer-bert-1,1,1,1.0,4058
inference-cifar10-1566,27603,infer-cifar10-1,1,1,5.0,9295
inference-cifar10-1567,27607,infer-cifar10-1,1,1,1.0,5123
inference-cifar10-1568,27617,infer-cifar10-1,1,1,3.0,1011
inference-cifar10-1569,27618,infer-cifar10-1,1,1,8.0,3253
imagenet-157,27630,imagenet,32,6400,4.0,-1
inference-ncf-1570,27651,infer-ncf-1,1,1,1.0,3989
inference-cifar10-1571,27656,infer-cifar10-1,1,1,1.0,895
inference-cifar10-1572,27657,infer-cifar10-1,1,1,3.0,7180
inference-imagenet-1573,27667,infer-imagenet-1,1,1,1.0,4111
inference-bert-1574,27679,infer-bert-1,1,1,9.0,3599
inference-bert-1575,27685,infer-bert-1,1,1,3.0,1739
ncf-158,27694,ncf,1,32768,4.0,-1
ncf-159,27695,ncf,1,32768,4.0,-1
inference-imagenet-1576,27696,infer-imagenet-1,1,1,6.0,4293
inference-imagenet-1577,27714,infer-imagenet-1,1,1,9.0,1035
inference-ncf-1578,27717,infer-ncf-1,1,1,5.0,3342
inference-ncf-1579,27736,infer-ncf-1,1,1,7.0,1843
inference-ncf-1580,27738,infer-ncf-1,1,1,5.0,3947
inference-cifar10-1581,27744,infer-cifar10-1,1,1,2.0,1772
inference-bert-1582,27745,infer-bert-1,1,1,4.0,2714
inference-imagenet-1583,27767,infer-imagenet-1,1,1,8.0,1935
inference-imagenet-1584,27776,infer-imagenet-1,1,1,8.0,8916
inference-imagenet-1585,27783,infer-imagenet-1,1,1,5.0,8089
inference-ncf-1586,27807,infer-ncf-1,1,1,5.0,2445
inference-yolov3-1587,27830,infer-yolov3-1,1,1,9.0,4329
inference-ncf-1588,27833,infer-ncf-1,1,1,6.0,539
inference-imagenet-1589,27834,infer-imagenet-1,1,1,1.0,525
inference-imagenet-1590,27854,infer-imagenet-1,1,1,1.0,2664
inference-yolov3-1591,27862,infer-yolov3-1,1,1,6.0,1985
inference-bert-1592,27871,infer-bert-1,1,1,4.0,1788
inference-cifar10-1593,27902,infer-cifar10-1,1,1,5.0,7028
inference-imagenet-1594,27909,infer-imagenet-1,1,1,1.0,5876
inference-bert-1595,27948,infer-bert-1,1,1,4.0,207
inference-ncf-1596,27953,infer-ncf-1,1,1,6.0,1706
inference-imagenet-1597,27966,infer-imagenet-1,1,1,9.0,9125
inference-imagenet-1598,28040,infer-imagenet-1,1,1,3.0,2465
inference-cifar10-1599,28084,infer-cifar10-1,1,1,7.0,8956
inference-ncf-1600,28113,infer-ncf-1,1,1,3.0,2985
inference-ncf-1601,28113,infer-ncf-1,1,1,1.0,1973
inference-cifar10-1602,28131,infer-cifar10-1,1,1,8.0,4402
inference-ncf-1603,28151,infer-ncf-1,1,1,9.0,330
inference-imagenet-1604,28194,infer-imagenet-1,1,1,7.0,4444
inference-ncf-1605,28224,infer-ncf-1,1,1,8.0,831
inference-cifar10-1606,28276,infer-cifar10-1,1,1,8.0,2472
inference-bert-1607,28293,infer-bert-1,1,1,6.0,3821
inference-cifar10-1608,28308,infer-cifar10-1,1,1,4.0,8733
inference-deepspeech2-1609,28313,infer-deepspeech2-1,1,1,4.0,354
inference-imagenet-1610,28326,infer-imagenet-1,1,1,5.0,1035
inference-ncf-1611,28332,infer-ncf-1,1,1,6.0,202
inference-yolov3-1612,28347,infer-yolov3-1,1,1,6.0,1264
inference-deepspeech2-1613,28381,infer-deepspeech2-1,1,1,6.0,188
inference-deepspeech2-1614,28388,infer-deepspeech2-1,1,1,4.0,254
inference-cifar10-1615,28406,infer-cifar10-1,1,1,1.0,5076
inference-bert-1616,28420,infer-bert-1,1,1,6.0,1112
inference-ncf-1617,28453,infer-ncf-1,1,1,9.0,3146
inference-bert-1618,28471,infer-bert-1,1,1,5.0,4880
inference-cifar10-1619,28534,infer-cifar10-1,1,1,8.0,8434
inference-ncf-1620,28548,infer-ncf-1,1,1,8.0,2222
inference-ncf-1621,28560,infer-ncf-1,1,1,5.0,2141
inference-cifar10-1622,28568,infer-cifar10-1,1,1,7.0,8833
inference-yolov3-1623,28585,infer-yolov3-1,1,1,1.0,3050
inference-cifar10-1624,28592,infer-cifar10-1,1,1,6.0,4024
inference-cifar10-1625,28608,infer-cifar10-1,1,1,6.0,2027
inference-imagenet-1626,28618,infer-imagenet-1,1,1,1.0,3888
inference-cifar10-1627,28633,infer-cifar10-1,1,1,8.0,3253
inference-yolov3-1628,28649,infer-yolov3-1,1,1,3.0,2174
inference-ncf-1629,28655,infer-ncf-1,1,1,4.0,1367
inference-bert-1630,28657,infer-bert-1,1,1,9.0,4030
inference-yolov3-1631,28702,infer-yolov3-1,1,1,3.0,979
inference-cifar10-1632,28715,infer-cifar10-1,1,1,4.0,178
inference-ncf-1633,28749,infer-ncf-1,1,1,5.0,202
inference-imagenet-1634,28793,infer-imagenet-1,1,1,2.0,4111
inference-yolov3-1635,28800,infer-yolov3-1,1,1,1.0,993
inference-deepspeech2-1636,28801,infer-deepspeech2-1,1,1,6.0,584
inference-deepspeech2-1637,28820,infer-deepspeech2-1,1,1,3.0,562
inference-yolov3-1638,28823,infer-yolov3-1,1,1,9.0,4329
inference-ncf-1639,28834,infer-ncf-1,1,1,7.0,3122
inference-bert-1640,28848,infer-bert-1,1,1,9.0,4048
inference-yolov3-1641,28864,infer-yolov3-1,1,1,8.0,1217
inference-ncf-1642,28921,infer-ncf-1,1,1,3.0,2357
inference-yolov3-1643,28961,infer-yolov3-1,1,1,5.0,2234
inference-imagenet-1644,28984,infer-imagenet-1,1,1,3.0,7413
inference-yolov3-1645,28999,infer-yolov3-1,1,1,4.0,1333
inference-cifar10-1646,29003,infer-cifar10-1,1,1,3.0,6435
inference-bert-1647,29038,infer-bert-1,1,1,8.0,303
inference-bert-1648,29039,infer-bert-1,1,1,8.0,951
inference-bert-1649,29041,infer-bert-1,1,1,5.0,3735
inference-bert-1650,29054,infer-bert-1,1,1,6.0,207
inference-imagenet-1651,29064,infer-imagenet-1,1,1,4.0,1680
inference-ncf-1652,29082,infer-ncf-1,1,1,8.0,4791
inference-imagenet-1653,29096,infer-imagenet-1,1,1,1.0,4644
inference-bert-1654,29111,infer-bert-1,1,1,7.0,3717
inference-yolov3-1655,29161,infer-yolov3-1,1,1,3.0,4329
inference-bert-1656,29191,infer-bert-1,1,1,2.0,1035
inference-deepspeech2-1657,29205,infer-deepspeech2-1,1,1,3.0,771
inference-ncf-1658,29208,infer-ncf-1,1,1,8.0,180
inference-imagenet-1659,29217,infer-imagenet-1,1,1,4.0,7962
inference-imagenet-1660,29222,infer-imagenet-1,1,1,3.0,2721
inference-yolov3-1661,29230,infer-yolov3-1,1,1,6.0,2447
inference-deepspeech2-1662,29242,infer-deepspeech2-1,1,1,9.0,227
inference-deepspeech2-1663,29243,infer-deepspeech2-1,1,1,5.0,241
inference-ncf-1664,29243,infer-ncf-1,1,1,9.0,2953
inference-cifar10-1665,29280,infer-cifar10-1,1,1,6.0,5397
inference-imagenet-1666,29308,infer-imagenet-1,1,1,3.0,8769
inference-ncf-1667,29312,infer-ncf-1,1,1,1.0,4355
inference-imagenet-1668,29316,infer-imagenet-1,1,1,3.0,7792
inference-imagenet-1669,29334,infer-imagenet-1,1,1,4.0,5362
inference-yolov3-1670,29344,infer-yolov3-1,1,1,6.0,2643
inference-yolov3-1671,29401,infer-yolov3-1,1,1,2.0,3374
inference-bert-1672,29412,infer-bert-1,1,1,6.0,4295
inference-bert-1673,29434,infer-bert-1,1,1,4.0,4020
inference-cifar10-1674,29466,infer-cifar10-1,1,1,1.0,8355
inference-ncf-1675,29481,infer-ncf-1,1,1,5.0,418
inference-bert-1676,29493,infer-bert-1,1,1,6.0,458
inference-deepspeech2-1677,29505,infer-deepspeech2-1,1,1,9.0,318
inference-deepspeech2-1678,29526,infer-deepspeech2-1,1,1,1.0,568
inference-yolov3-1679,29533,infer-yolov3-1,1,1,9.0,3593
inference-ncf-1680,29569,infer-ncf-1,1,1,3.0,4613
inference-yolov3-1681,29585,infer-yolov3-1,1,1,4.0,4743
inference-yolov3-1682,29596,infer-yolov3-1,1,1,6.0,4639
inference-yolov3-1683,29597,infer-yolov3-1,1,1,3.0,1981
inference-imagenet-1684,29603,infer-imagenet-1,1,1,9.0,9742
inference-ncf-1685,29636,infer-ncf-1,1,1,5.0,4826
inference-cifar10-1686,29639,infer-cifar10-1,1,1,3.0,8434
inference-ncf-1687,29652,infer-ncf-1,1,1,7.0,4459
inference-ncf-1688,29681,infer-ncf-1,1,1,4.0,1400
inference-cifar10-1689,29696,infer-cifar10-1,1,1,7.0,8434
inference-yolov3-1690,29697,infer-yolov3-1,1,1,1.0,1080
inference-bert-1691,29716,infer-bert-1,1,1,6.0,3599
inference-deepspeech2-1692,29723,infer-deepspeech2-1,1,1,2.0,98
inference-imagenet-1693,29725,infer-imagenet-1,1,1,7.0,787
inference-bert-1694,29731,infer-bert-1,1,1,6.0,2235
inference-ncf-1695,29734,infer-ncf-1,1,1,5.0,558
inference-bert-1696,29754,infer-bert-1,1,1,6.0,2667
inference-imagenet-1697,29761,infer-imagenet-1,1,1,7.0,4000
inference-deepspeech2-1698,29768,infer-deepspeech2-1,1,1,1.0,254
inference-imagenet-1699,29777,infer-imagenet-1,1,1,7.0,8769
inference-cifar10-1700,29791,infer-cifar10-1,1,1,4.0,2843
inference-bert-1701,29796,infer-bert-1,1,1,4.0,1932
inference-cifar10-1702,29797,infer-cifar10-1,1,1,4.0,9877
inference-ncf-1703,29897,infer-ncf-1,1,1,6.0,1558
inference-imagenet-1704,29898,infer-imagenet-1,1,1,5.0,3780
inference-cifar10-1705,29907,infer-cifar10-1,1,1,1.0,6105
inference-cifar10-1706,29908,infer-cifar10-1,1,1,4.0,4402
inference-cifar10-1707,29920,infer-cifar10-1,1,1,8.0,8956
inference-ncf-1708,29941,infer-ncf-1,1,1,7.0,2193
inference-cifar10-1709,29951,infer-cifar10-1,1,1,5.0,2735
inference-bert-1710,29955,infer-bert-1,1,1,2.0,2221
inference-bert-1711,29966,infer-bert-1,1,1,5.0,602
inference-ncf-1712,29989,infer-ncf-1,1,1,3.0,904
inference-cifar10-1713,29993,infer-cifar10-1,1,1,2.0,5123
inference-ncf-1714,30017,infer-ncf-1,1,1,1.0,3947
inference-yolov3-1715,30033,infer-yolov3-1,1,1,1.0,403
inference-ncf-1716,30034,infer-ncf-1,1,1,8.0,3146
inference-deepspeech2-1717,30049,infer-deepspeech2-1,1,1,1.0,507
inference-imagenet-1718,30076,infer-imagenet-1,1,1,9.0,7792
inference-cifar10-1719,30077,infer-cifar10-1,1,1,4.0,2606
inference-imagenet-1720,30097,infer-imagenet-1,1,1,7.0,4022
inference-bert-1721,30098,infer-bert-1,1,1,2.0,3590
inference-ncf-1722,30117,infer-ncf-1,1,1,6.0,1939
inference-deepspeech2-1723,30139,infer-deepspeech2-1,1,1,8.0,294
inference-bert-1724,30145,infer-bert-1,1,1,7.0,2663
inference-cifar10-1725,30166,infer-cifar10-1,1,1,2.0,8956
inference-bert-1726,30168,infer-bert-1,1,1,5.0,4939
inference-yolov3-1727,30174,infer-yolov3-1,1,1,6.0,4743
inference-yolov3-1728,30195,infer-yolov3-1,1,1,5.0,2858
inference-ncf-1729,30196,infer-ncf-1,1,1,4.0,3342
inference-yolov3-1730,30198,infer-yolov3-1,1,1,8.0,530
inference-cifar10-1731,30215,infer-cifar10-1,1,1,1.0,3971
inference-cifar10-1732,30249,infer-cifar10-1,1,1,7.0,8127
inference-ncf-1733,30253,infer-ncf-1,1,1,5.0,4081
inference-cifar10-1734,30261,infer-cifar10-1,1,1,2.0,2843
inference-cifar10-1735,30264,infer-cifar10-1,1,1,5.0,8453
inference-imagenet-1736,30279,infer-imagenet-1,1,1,9.0,3573
inference-deepspeech2-1737,30302,infer-deepspeech2-1,1,1,2.0,222
inference-cifar10-1738,30304,infer-cifar10-1,1,1,1.0,8733
inference-imagenet-1739,30308,infer-imagenet-1,1,1,6.0,8877
inference-deepspeech2-1740,30349,infer-deepspeech2-1,1,1,2.0,701
inference-bert-1741,30395,infer-bert-1,1,1,9.0,1654
inference-deepspeech2-1742,30432,infer-deepspeech2-1,1,1,2.0,369
inference-bert-1743,30468,infer-bert-1,1,1,2.0,1650
inference-yolov3-1744,30489,infer-yolov3-1,1,1,2.0,1626
inference-bert-1745,30513,infer-bert-1,1,1,4.0,4283
inference-yolov3-1746,30555,infer-yolov3-1,1,1,3.0,4761
inference-imagenet-1747,30558,infer-imagenet-1,1,1,6.0,1035
inference-deepspeech2-1748,30590,infer-deepspeech2-1,1,1,7.0,160
inference-imagenet-1749,30637,infer-imagenet-1,1,1,9.0,7962
inference-imagenet-1750,30665,infer-imagenet-1,1,1,9.0,4022
inference-yolov3-1751,30684,infer-yolov3-1,1,1,4.0,3868
inference-yolov3-1752,30717,infer-yolov3-1,1,1,2.0,1520
inference-bert-1753,30749,infer-bert-1,1,1,4.0,477
inference-imagenet-1754,30755,infer-imagenet-1,1,1,9.0,7413
inference-imagenet-1755,30776,infer-imagenet-1,1,1,7.0,4080
inference-ncf-1756,30779,infer-ncf-1,1,1,4.0,91
inference-yolov3-1757,30780,infer-yolov3-1,1,1,9.0,8
inference-ncf-1758,30782,infer-ncf-1,1,1,8.0,180
inference-bert-1759,30792,infer-bert-1,1,1,7.0,701
inference-ncf-1760,30793,infer-ncf-1,1,1,5.0,1146
inference-ncf-1761,30803,infer-ncf-1,1,1,8.0,2105
inference-deepspeech2-1762,30826,infer-deepspeech2-1,1,1,8.0,955
inference-yolov3-1763,30859,infer-yolov3-1,1,1,8.0,3530
inference-cifar10-1764,30870,infer-cifar10-1,1,1,7.0,6590
inference-bert-1765,30871,infer-bert-1,1,1,1.0,4862
inference-bert-1766,30872,infer-bert-1,1,1,1.0,4468
inference-ncf-1767,30905,infer-ncf-1,1,1,3.0,3703
inference-deepspeech2-1768,30933,infer-deepspeech2-1,1,1,4.0,988
inference-imagenet-1769,30946,infer-imagenet-1,1,1,4.0,8257
inference-bert-1770,30959,infer-bert-1,1,1,6.0,2284
inference-imagenet-1771,30963,infer-imagenet-1,1,1,9.0,9342
inference-imagenet-1772,30964,infer-imagenet-1,1,1,8.0,525
inference-deepspeech2-1773,30993,infer-deepspeech2-1,1,1,1.0,160
inference-yolov3-1774,30995,infer-yolov3-1,1,1,3.0,954
inference-ncf-1775,31026,infer-ncf-1,1,1,2.0,4791
inference-bert-1776,31029,infer-bert-1,1,1,6.0,1259
inference-bert-1777,31080,infer-bert-1,1,1,6.0,388
inference-imagenet-1778,31091,infer-imagenet-1,1,1,1.0,8954
inference-imagenet-1779,31118,infer-imagenet-1,1,1,7.0,867
inference-ncf-1780,31140,infer-ncf-1,1,1,3.0,2953
inference-bert-1781,31153,infer-bert-1,1,1,4.0,4020
inference-cifar10-1782,31165,infer-cifar10-1,1,1,4.0,9122
inference-yolov3-1783,31173,infer-yolov3-1,1,1,1.0,2944
inference-yolov3-1784,31177,infer-yolov3-1,1,1,4.0,2234
inference-bert-1785,31216,infer-bert-1,1,1,4.0,701
inference-cifar10-1786,31231,infer-cifar10-1,1,1,8.0,7444
inference-deepspeech2-1787,31248,infer-deepspeech2-1,1,1,8.0,461
inference-yolov3-1788,31282,infer-yolov3-1,1,1,1.0,3250
inference-cifar10-1789,31299,infer-cifar10-1,1,1,2.0,3422
inference-deepspeech2-1790,31307,infer-deepspeech2-1,1,1,2.0,739
inference-deepspeech2-1791,31326,infer-deepspeech2-1,1,1,7.0,432
inference-ncf-1792,31348,infer-ncf-1,1,1,1.0,4301
inference-ncf-1793,31350,infer-ncf-1,1,1,1.0,91
inference-imagenet-1794,31381,infer-imagenet-1,1,1,2.0,1616
inference-bert-1795,31396,infer-bert-1,1,1,2.0,3258
inference-imagenet-1796,31407,infer-imagenet-1,1,1,1.0,1104
inference-imagenet-1797,31410,infer-imagenet-1,1,1,5.0,3696
inference-yolov3-1798,31412,infer-yolov3-1,1,1,1.0,4410
inference-deepspeech2-1799,31418,infer-deepspeech2-1,1,1,2.0,381
inference-yolov3-1800,31464,infer-yolov3-1,1,1,7.0,4494
inference-imagenet-1801,31483,infer-imagenet-1,1,1,6.0,9279
inference-imagenet-1802,31490,infer-imagenet-1,1,1,7.0,8679
inference-ncf-1803,31494,infer-ncf-1,1,1,4.0,2982
inference-yolov3-1804,31513,infer-yolov3-1,1,1,6.0,2581
inference-deepspeech2-1805,31553,infer-deepspeech2-1,1,1,5.0,169
inference-imagenet-1806,31568,infer-imagenet-1,1,1,8.0,4488
inference-imagenet-1807,31571,infer-imagenet-1,1,1,9.0,3162
inference-ncf-1808,31645,infer-ncf-1,1,1,6.0,3703
inference-deepspeech2-1809,31650,infer-deepspeech2-1,1,1,3.0,568
inference-cifar10-1810,31679,infer-cifar10-1,1,1,2.0,6670
inference-ncf-1811,31686,infer-ncf-1,1,1,5.0,1042
inference-imagenet-1812,31722,infer-imagenet-1,1,1,8.0,3573
inference-cifar10-1813,31733,infer-cifar10-1,1,1,3.0,8453
inference-deepspeech2-1814,31834,infer-deepspeech2-1,1,1,5.0,963
inference-ncf-1815,31855,infer-ncf-1,1,1,7.0,4826
inference-imagenet-1816,31868,infer-imagenet-1,1,1,5.0,1680
inference-ncf-1817,31934,infer-ncf-1,1,1,7.0,904
inference-yolov3-1818,31935,infer-yolov3-1,1,1,9.0,2114
inference-yolov3-1819,31940,infer-yolov3-1,1,1,5.0,4494
inference-ncf-1820,31953,infer-ncf-1,1,1,8.0,501
inference-cifar10-1821,31994,infer-cifar10-1,1,1,2.0,809
inference-bert-1822,32021,infer-bert-1,1,1,7.0,2663
inference-deepspeech2-1823,32070,infer-deepspeech2-1,1,1,2.0,413
inference-cifar10-1824,32076,infer-cifar10-1,1,1,9.0,5571
inference-bert-1825,32080,infer-bert-1,1,1,4.0,3662
inference-imagenet-1826,32097,infer-imagenet-1,1,1,4.0,9376
inference-cifar10-1827,32147,infer-cifar10-1,1,1,7.0,9796
inference-deepspeech2-1828,32178,infer-deepspeech2-1,1,1,3.0,113
inference-ncf-1829,32185,infer-ncf-1,1,1,9.0,1099
inference-deepspeech2-1830,32199,infer-deepspeech2-1,1,1,5.0,297
inference-ncf-1831,32212,infer-ncf-1,1,1,6.0,772
inference-cifar10-1832,32215,infer-cifar10-1,1,1,7.0,873
inference-deepspeech2-1833,32215,infer-deepspeech2-1,1,1,7.0,176
inference-bert-1834,32232,infer-bert-1,1,1,5.0,303
inference-bert-1835,32233,infer-bert-1,1,1,2.0,742
inference-bert-1836,32235,infer-bert-1,1,1,5.0,207
inference-ncf-1837,32235,infer-ncf-1,1,1,3.0,2668
inference-yolov3-1838,32237,infer-yolov3-1,1,1,9.0,1333
inference-deepspeech2-1839,32242,infer-deepspeech2-1,1,1,2.0,256
inference-ncf-1840,32257,infer-ncf-1,1,1,9.0,2222
inference-bert-1841,32287,infer-bert-1,1,1,8.0,847
inference-ncf-1842,32289,infer-ncf-1,1,1,9.0,640
inference-ncf-1843,32292,infer-ncf-1,1,1,2.0,258
inference-yolov3-1844,32299,infer-yolov3-1,1,1,2.0,3752
inference-yolov3-1845,32318,infer-yolov3-1,1,1,4.0,4056
inference-deepspeech2-1846,32332,infer-deepspeech2-1,1,1,2.0,188
inference-yolov3-1847,32362,infer-yolov3-1,1,1,1.0,162
inference-deepspeech2-1848,32369,infer-deepspeech2-1,1,1,2.0,160
inference-bert-1849,32372,infer-bert-1,1,1,3.0,1721
inference-bert-1850,32431,infer-bert-1,1,1,5.0,3717
inference-yolov3-1851,32442,infer-yolov3-1,1,1,1.0,3217
inference-imagenet-1852,32451,infer-imagenet-1,1,1,6.0,8106
inference-imagenet-1853,32470,infer-imagenet-1,1,1,5.0,543
inference-yolov3-1854,32497,infer-yolov3-1,1,1,3.0,3868
inference-cifar10-1855,32523,infer-cifar10-1,1,1,6.0,4754
inference-ncf-1856,32527,infer-ncf-1,1,1,6.0,1618
inference-cifar10-1857,32530,infer-cifar10-1,1,1,2.0,1468
inference-imagenet-1858,32576,infer-imagenet-1,1,1,4.0,4293
inference-bert-1859,32617,infer-bert-1,1,1,8.0,2667
inference-imagenet-1860,32631,infer-imagenet-1,1,1,8.0,8956
inference-imagenet-1861,32633,infer-imagenet-1,1,1,9.0,1674
inference-ncf-1862,32651,infer-ncf-1,1,1,4.0,3122
inference-bert-1863,32656,infer-bert-1,1,1,3.0,951
inference-bert-1864,32683,infer-bert-1,1,1,8.0,3590
inference-yolov3-1865,32689,infer-yolov3-1,1,1,9.0,4750
inference-cifar10-1866,32690,infer-cifar10-1,1,1,2.0,1168
inference-cifar10-1867,32692,infer-cifar10-1,1,1,2.0,526
inference-bert-1868,32701,infer-bert-1,1,1,6.0,742
inference-cifar10-1869,32756,infer-cifar10-1,1,1,8.0,6670
inference-deepspeech2-1870,32817,infer-deepspeech2-1,1,1,3.0,726
inference-bert-1871,32817,infer-bert-1,1,1,9.0,1463
inference-bert-1872,32870,infer-bert-1,1,1,6.0,1997
inference-ncf-1873,32875,infer-ncf-1,1,1,8.0,2357
inference-imagenet-1874,32920,infer-imagenet-1,1,1,2.0,3780
inference-cifar10-1875,32923,infer-cifar10-1,1,1,2.0,7658
inference-imagenet-1876,32927,infer-imagenet-1,1,1,6.0,1674
inference-imagenet-1877,32929,infer-imagenet-1,1,1,6.0,8846
inference-imagenet-1878,32955,infer-imagenet-1,1,1,8.0,3162
inference-deepspeech2-1879,32968,infer-deepspeech2-1,1,1,4.0,701
inference-deepspeech2-1880,32978,infer-deepspeech2-1,1,1,9.0,116
inference-cifar10-1881,33001,infer-cifar10-1,1,1,1.0,6364
inference-imagenet-1882,33028,infer-imagenet-1,1,1,3.0,9125
inference-bert-1883,33028,infer-bert-1,1,1,1.0,351
inference-deepspeech2-1884,33030,infer-deepspeech2-1,1,1,1.0,169
inference-bert-1885,33032,infer-bert-1,1,1,9.0,2123
inference-imagenet-1886,33035,infer-imagenet-1,1,1,8.0,8590
inference-yolov3-1887,33046,infer-yolov3-1,1,1,6.0,1217
inference-yolov3-1888,33056,infer-yolov3-1,1,1,6.0,4844
inference-bert-1889,33070,infer-bert-1,1,1,9.0,1080
inference-cifar10-1890,33072,infer-cifar10-1,1,1,7.0,8733
inference-deepspeech2-1891,33076,infer-deepspeech2-1,1,1,4.0,904
inference-bert-1892,33078,infer-bert-1,1,1,9.0,2663
inference-imagenet-1893,33086,infer-imagenet-1,1,1,9.0,454
inference-yolov3-1894,33122,infer-yolov3-1,1,1,6.0,3250
inference-deepspeech2-1895,33126,infer-deepspeech2-1,1,1,5.0,791
inference-cifar10-1896,33127,infer-cifar10-1,1,1,9.0,1468
inference-cifar10-1897,33137,infer-cifar10-1,1,1,6.0,9597
inference-ncf-1898,33168,infer-ncf-1,1,1,5.0,1618
inference-deepspeech2-1899,33207,infer-deepspeech2-1,1,1,1.0,903
inference-yolov3-1900,33208,infer-yolov3-1,1,1,9.0,72
inference-imagenet-1901,33211,infer-imagenet-1,1,1,9.0,3197
inference-bert-1902,33219,infer-bert-1,1,1,9.0,1514
inference-imagenet-1903,33237,infer-imagenet-1,1,1,5.0,9803
inference-yolov3-1904,33241,infer-yolov3-1,1,1,5.0,4750
inference-yolov3-1905,33274,infer-yolov3-1,1,1,6.0,1096
inference-ncf-1906,33286,infer-ncf-1,1,1,8.0,1937
inference-ncf-1907,33300,infer-ncf-1,1,1,4.0,3947
inference-imagenet-1908,33310,infer-imagenet-1,1,1,8.0,3162
inference-yolov3-1909,33319,infer-yolov3-1,1,1,2.0,4188
inference-imagenet-1910,33320,infer-imagenet-1,1,1,7.0,2341
inference-deepspeech2-1911,33333,infer-deepspeech2-1,1,1,3.0,584
inference-ncf-1912,33338,infer-ncf-1,1,1,3.0,715
inference-yolov3-1913,33360,infer-yolov3-1,1,1,5.0,4056
inference-ncf-1914,33375,infer-ncf-1,1,1,2.0,2000
inference-yolov3-1915,33379,infer-yolov3-1,1,1,6.0,4646
inference-deepspeech2-1916,33395,infer-deepspeech2-1,1,1,5.0,222
inference-imagenet-1917,33402,infer-imagenet-1,1,1,6.0,454
inference-yolov3-1918,33418,infer-yolov3-1,1,1,8.0,954
inference-bert-1919,33432,infer-bert-1,1,1,9.0,4927
inference-cifar10-1920,33433,infer-cifar10-1,1,1,9.0,895
inference-cifar10-1921,33449,infer-cifar10-1,1,1,1.0,3521
inference-bert-1922,33455,infer-bert-1,1,1,6.0,2291
inference-deepspeech2-1923,33462,infer-deepspeech2-1,1,1,6.0,892
inference-yolov3-1924,33463,infer-yolov3-1,1,1,7.0,3654
inference-yolov3-1925,33470,infer-yolov3-1,1,1,7.0,3805
inference-cifar10-1926,33511,infer-cifar10-1,1,1,3.0,9448
inference-ncf-1927,33512,infer-ncf-1,1,1,6.0,4459
inference-yolov3-1928,33522,infer-yolov3-1,1,1,7.0,4743
inference-bert-1929,33523,infer-bert-1,1,1,4.0,850
inference-ncf-1930,33543,infer-ncf-1,1,1,7.0,3703
inference-imagenet-1931,33558,infer-imagenet-1,1,1,9.0,4963
inference-yolov3-1932,33563,infer-yolov3-1,1,1,1.0,1333
inference-imagenet-1933,33581,infer-imagenet-1,1,1,6.0,2465
inference-bert-1934,33613,infer-bert-1,1,1,6.0,4468
inference-imagenet-1935,33615,infer-imagenet-1,1,1,1.0,1001
inference-imagenet-1936,33637,infer-imagenet-1,1,1,1.0,8572
inference-deepspeech2-1937,33669,infer-deepspeech2-1,1,1,3.0,360
inference-imagenet-1938,33678,infer-imagenet-1,1,1,2.0,1553
inference-imagenet-1939,33693,infer-imagenet-1,1,1,2.0,8916
inference-bert-1940,33713,infer-bert-1,1,1,3.0,4514
inference-bert-1941,33721,infer-bert-1,1,1,1.0,1080
inference-bert-1942,33728,infer-bert-1,1,1,2.0,4880
inference-bert-1943,33745,infer-bert-1,1,1,4.0,2512
inference-cifar10-1944,33758,infer-cifar10-1,1,1,3.0,1146
inference-imagenet-1945,33779,infer-imagenet-1,1,1,2.0,9984
inference-ncf-1946,33786,infer-ncf-1,1,1,7.0,2620
inference-cifar10-1947,33836,infer-cifar10-1,1,1,4.0,1146
inference-imagenet-1948,33838,infer-imagenet-1,1,1,7.0,9903
inference-ncf-1949,33864,infer-ncf-1,1,1,5.0,3873
inference-bert-1950,33895,infer-bert-1,1,1,1.0,731
inference-yolov3-1951,33909,infer-yolov3-1,1,1,6.0,1902
inference-imagenet-1952,33912,infer-imagenet-1,1,1,4.0,7545
inference-bert-1953,33934,infer-bert-1,1,1,2.0,4110
inference-bert-1954,33945,infer-bert-1,1,1,9.0,4372
inference-imagenet-1955,33963,infer-imagenet-1,1,1,1.0,4747
inference-deepspeech2-1956,33975,infer-deepspeech2-1,1,1,7.0,701
inference-bert-1957,34002,infer-bert-1,1,1,6.0,4048
inference-yolov3-1958,34030,infer-yolov3-1,1,1,9.0,3050
inference-imagenet-1959,34061,infer-imagenet-1,1,1,2.0,3897
inference-cifar10-1960,34076,infer-cifar10-1,1,1,2.0,7444
inference-deepspeech2-1961,34077,infer-deepspeech2-1,1,1,2.0,963
inference-yolov3-1962,34130,infer-yolov3-1,1,1,1.0,3654
inference-ncf-1963,34172,infer-ncf-1,1,1,7.0,4692
inference-yolov3-1964,34190,infer-yolov3-1,1,1,2.0,1648
inference-bert-1965,34206,infer-bert-1,1,1,3.0,1190
inference-imagenet-1966,34210,infer-imagenet-1,1,1,8.0,454
inference-bert-1967,34216,infer-bert-1,1,1,5.0,906
