name,time,application,num_replicas,batch_size,duration,num_task
inference-imagenet-7888,27231,infer-imagenet-3,1,1,14.0,8517
inference-deepspeech2-7890,27236,infer-deepspeech2-1,1,1,10.0,181
inference-imagenet-7889,27236,infer-imagenet-2,1,1,4.0,7984
inference-bert-7891,27252,infer-bert-3,1,1,16.0,4830
inference-imagenet-7892,27255,infer-imagenet-1,1,1,7.0,9376
inference-bert-7893,27256,infer-bert-3,1,1,17.0,3735
inference-cifar10-7895,27260,infer-cifar10-2,1,1,17.0,5968
inference-imagenet-7894,27260,infer-imagenet-2,1,1,11.0,3278
inference-imagenet-7896,27274,infer-imagenet-1,1,1,7.0,4503
inference-deepspeech2-7897,27279,infer-deepspeech2-1,1,1,7.0,771
inference-cifar10-7898,27281,infer-cifar10-1,1,1,10.0,3899
inference-yolov3-7899,27288,infer-yolov3-1,1,1,18.0,4410
inference-yolov3-7900,27289,infer-yolov3-1,1,1,9.0,4594
inference-imagenet-7901,27309,infer-imagenet-1,1,1,14.0,4444
inference-cifar10-7902,27311,infer-cifar10-3,1,1,5.0,2843
inference-ncf-7903,27311,infer-ncf-2,1,1,14.0,4484
inference-yolov3-7904,27317,infer-yolov3-2,1,1,18.0,178
inference-ncf-7905,27322,infer-ncf-2,1,1,12.0,3666
inference-imagenet-7906,27326,infer-imagenet-3,1,1,3.0,3197
inference-cifar10-7907,27329,infer-cifar10-1,1,1,7.0,6238
inference-yolov3-7908,27330,infer-yolov3-1,1,1,10.0,2627
inference-bert-7909,27332,infer-bert-3,1,1,8.0,1551
inference-imagenet-7910,27335,infer-imagenet-2,1,1,12.0,1094
inference-ncf-7911,27335,infer-ncf-1,1,1,17.0,3117
inference-ncf-7912,27336,infer-ncf-2,1,1,13.0,1367
inference-bert-7913,27351,infer-bert-2,1,1,9.0,3370
inference-imagenet-7914,27352,infer-imagenet-2,1,1,5.0,943
inference-deepspeech2-7915,27353,infer-deepspeech2-2,1,1,6.0,851
inference-cifar10-7916,27354,infer-cifar10-1,1,1,9.0,6364
inference-deepspeech2-7917,27355,infer-deepspeech2-1,1,1,1.0,330
inference-imagenet-7919,27357,infer-imagenet-3,1,1,18.0,6923
inference-deepspeech2-7918,27357,infer-deepspeech2-1,1,1,6.0,226
inference-ncf-7920,27358,infer-ncf-1,1,1,11.0,3947
inference-cifar10-7921,27364,infer-cifar10-1,1,1,18.0,3867
inference-bert-7922,27365,infer-bert-2,1,1,16.0,1521
inference-ncf-7923,27370,infer-ncf-3,1,1,2.0,4355
inference-deepspeech2-7924,27371,infer-deepspeech2-3,1,1,15.0,846
inference-imagenet-7925,27377,infer-imagenet-1,1,1,10.0,7792
inference-imagenet-7927,27386,infer-imagenet-1,1,1,12.0,9984
inference-bert-7926,27386,infer-bert-3,1,1,1.0,388
inference-yolov3-7928,27388,infer-yolov3-2,1,1,16.0,2157
inference-imagenet-7929,27390,infer-imagenet-1,1,1,10.0,3573
inference-deepspeech2-7930,27394,infer-deepspeech2-1,1,1,8.0,188
inference-yolov3-7931,27395,infer-yolov3-3,1,1,15.0,4106
inference-imagenet-7932,27395,infer-imagenet-2,1,1,2.0,1104
inference-ncf-7933,27396,infer-ncf-1,1,1,17.0,4430
inference-cifar10-7934,27397,infer-cifar10-2,1,1,9.0,7180
inference-cifar10-7935,27398,infer-cifar10-1,1,1,4.0,6047
inference-bert-7936,27399,infer-bert-2,1,1,2.0,164
inference-imagenet-7937,27402,infer-imagenet-1,1,1,8.0,4866
inference-bert-7938,27407,infer-bert-3,1,1,2.0,4851
inference-ncf-7939,27408,infer-ncf-2,1,1,10.0,4791
inference-bert-7940,27409,infer-bert-1,1,1,14.0,3735
inference-imagenet-7941,27412,infer-imagenet-1,1,1,17.0,6571
inference-cifar10-7942,27413,infer-cifar10-3,1,1,1.0,2483
inference-ncf-7943,27415,infer-ncf-3,1,1,6.0,715
inference-bert-7944,27418,infer-bert-2,1,1,15.0,3547
inference-bert-7945,27419,infer-bert-3,1,1,8.0,3662
inference-imagenet-7947,27421,infer-imagenet-2,1,1,10.0,4444
inference-ncf-7946,27421,infer-ncf-2,1,1,18.0,3666
inference-yolov3-7948,27428,infer-yolov3-3,1,1,10.0,2174
inference-yolov3-7949,27429,infer-yolov3-1,1,1,9.0,4494
inference-ncf-7950,27430,infer-ncf-2,1,1,10.0,3666
inference-ncf-7951,27438,infer-ncf-2,1,1,12.0,3488
inference-cifar10-7952,27439,infer-cifar10-2,1,1,13.0,1662
inference-cifar10-7953,27440,infer-cifar10-2,1,1,3.0,3048
inference-yolov3-7954,27440,infer-yolov3-1,1,1,1.0,403
inference-yolov3-7955,27457,infer-yolov3-1,1,1,7.0,4868
inference-bert-7956,27458,infer-bert-3,1,1,6.0,3258
inference-imagenet-7957,27462,infer-imagenet-3,1,1,11.0,7545
inference-ncf-7958,27468,infer-ncf-2,1,1,13.0,3091
inference-bert-7959,27472,infer-bert-2,1,1,14.0,303
inference-imagenet-7960,27475,infer-imagenet-3,1,1,5.0,1104
inference-yolov3-7961,27478,infer-yolov3-2,1,1,14.0,3957
inference-imagenet-7962,27480,infer-imagenet-2,1,1,5.0,543
inference-yolov3-7963,27482,infer-yolov3-3,1,1,1.0,977
inference-bert-7964,27483,infer-bert-3,1,1,2.0,1112
inference-cifar10-7965,27491,infer-cifar10-2,1,1,3.0,9448
inference-bert-7966,27496,infer-bert-3,1,1,19.0,4827
inference-imagenet-7968,27496,infer-imagenet-2,1,1,9.0,867
inference-imagenet-7967,27496,infer-imagenet-3,1,1,6.0,8572
inference-deepspeech2-7969,27498,infer-deepspeech2-2,1,1,8.0,153
inference-ncf-7970,27498,infer-ncf-3,1,1,18.0,943
inference-deepspeech2-7972,27500,infer-deepspeech2-1,1,1,18.0,241
inference-cifar10-7971,27500,infer-cifar10-2,1,1,9.0,7950
inference-ncf-7973,27510,infer-ncf-1,1,1,12.0,4959
inference-bert-7974,27511,infer-bert-1,1,1,15.0,351
inference-ncf-7975,27515,infer-ncf-3,1,1,18.0,1937
inference-deepspeech2-7976,27515,infer-deepspeech2-3,1,1,5.0,226
inference-cifar10-7978,27516,infer-cifar10-1,1,1,10.0,4402
inference-cifar10-7977,27516,infer-cifar10-3,1,1,17.0,6105
inference-cifar10-7979,27519,infer-cifar10-2,1,1,16.0,3172
inference-ncf-7980,27522,infer-ncf-2,1,1,3.0,2689
inference-ncf-7981,27523,infer-ncf-3,1,1,10.0,640
inference-bert-7982,27526,infer-bert-1,1,1,13.0,4827
inference-cifar10-7983,27532,infer-cifar10-3,1,1,8.0,4951
inference-cifar10-7984,27534,infer-cifar10-3,1,1,9.0,5397
inference-bert-7985,27536,infer-bert-2,1,1,17.0,4215
inference-bert-7986,27544,infer-bert-1,1,1,3.0,3547
inference-ncf-7988,27547,infer-ncf-2,1,1,11.0,4430
inference-imagenet-7987,27547,infer-imagenet-2,1,1,19.0,9780
inference-imagenet-7989,27549,infer-imagenet-2,1,1,15.0,4503
inference-ncf-7990,27551,infer-ncf-3,1,1,1.0,639
inference-bert-7991,27556,infer-bert-1,1,1,19.0,3599
inference-deepspeech2-7992,27562,infer-deepspeech2-1,1,1,19.0,256
inference-bert-7993,27566,infer-bert-1,1,1,11.0,2714
inference-cifar10-7994,27571,infer-cifar10-1,1,1,10.0,4024
inference-bert-7995,27572,infer-bert-2,1,1,19.0,2512
inference-yolov3-7996,27575,infer-yolov3-2,1,1,1.0,8
inference-ncf-7997,27576,infer-ncf-2,1,1,17.0,3488
inference-ncf-7998,27585,infer-ncf-1,1,1,4.0,3144
inference-ncf-7999,27587,infer-ncf-3,1,1,16.0,3488
inference-ncf-8000,27590,infer-ncf-2,1,1,16.0,4160
inference-cifar10-8002,27594,infer-cifar10-1,1,1,19.0,7692
inference-bert-8001,27594,infer-bert-1,1,1,8.0,1381
inference-bert-8003,27597,infer-bert-2,1,1,17.0,2012
inference-deepspeech2-8005,27598,infer-deepspeech2-2,1,1,16.0,904
inference-imagenet-8004,27598,infer-imagenet-1,1,1,18.0,4293
inference-imagenet-8006,27599,infer-imagenet-1,1,1,12.0,8359
inference-deepspeech2-8008,27603,infer-deepspeech2-3,1,1,6.0,188
inference-imagenet-8007,27603,infer-imagenet-1,1,1,1.0,5333
inference-deepspeech2-8009,27604,infer-deepspeech2-2,1,1,15.0,283
inference-ncf-8010,27604,infer-ncf-2,1,1,1.0,3388
inference-deepspeech2-8011,27607,infer-deepspeech2-2,1,1,18.0,360
inference-imagenet-8012,27608,infer-imagenet-1,1,1,15.0,9330
inference-bert-8013,27610,infer-bert-1,1,1,8.0,4693
inference-imagenet-8014,27612,infer-imagenet-3,1,1,8.0,9039
inference-imagenet-8015,27612,infer-imagenet-1,1,1,3.0,8572
inference-bert-8016,27613,infer-bert-3,1,1,14.0,3333
inference-yolov3-8018,27620,infer-yolov3-2,1,1,11.0,2627
inference-imagenet-8017,27620,infer-imagenet-3,1,1,2.0,787
inference-bert-8019,27624,infer-bert-1,1,1,12.0,477
inference-deepspeech2-8020,27626,infer-deepspeech2-2,1,1,14.0,507
inference-cifar10-8021,27626,infer-cifar10-3,1,1,19.0,4754
inference-cifar10-8022,27629,infer-cifar10-1,1,1,3.0,3521
imagenet-157,27630,imagenet,32,6400,4.0,-1
inference-bert-8023,27635,infer-bert-2,1,1,18.0,956
inference-ncf-8024,27637,infer-ncf-2,1,1,18.0,4355
inference-imagenet-8025,27648,infer-imagenet-2,1,1,14.0,1956
inference-yolov3-8026,27648,infer-yolov3-1,1,1,19.0,2063
inference-bert-8027,27652,infer-bert-2,1,1,17.0,272
inference-yolov3-8028,27653,infer-yolov3-3,1,1,14.0,3530
inference-yolov3-8029,27657,infer-yolov3-2,1,1,13.0,3228
inference-deepspeech2-8030,27664,infer-deepspeech2-2,1,1,8.0,487
inference-ncf-8031,27667,infer-ncf-2,1,1,18.0,4533
inference-bert-8032,27672,infer-bert-1,1,1,12.0,1190
inference-ncf-8033,27676,infer-ncf-3,1,1,7.0,2016
inference-bert-8034,27677,infer-bert-1,1,1,4.0,458
inference-ncf-8035,27680,infer-ncf-3,1,1,19.0,4381
inference-bert-8036,27681,infer-bert-3,1,1,12.0,3599
inference-bert-8037,27683,infer-bert-1,1,1,16.0,2555
inference-imagenet-8038,27687,infer-imagenet-2,1,1,15.0,2465
inference-bert-8039,27687,infer-bert-3,1,1,5.0,2123
ncf-158,27694,ncf,1,32768,4.0,-1
ncf-159,27695,ncf,1,32768,4.0,-1
inference-ncf-8040,27695,infer-ncf-1,1,1,11.0,192
inference-cifar10-8041,27696,infer-cifar10-2,1,1,4.0,9122
inference-cifar10-8042,27698,infer-cifar10-3,1,1,8.0,963
inference-yolov3-8043,27703,infer-yolov3-1,1,1,1.0,2063
inference-yolov3-8044,27704,infer-yolov3-1,1,1,3.0,860
inference-ncf-8045,27707,infer-ncf-3,1,1,9.0,2222
inference-deepspeech2-8046,27710,infer-deepspeech2-1,1,1,6.0,103
inference-cifar10-8047,27712,infer-cifar10-2,1,1,17.0,9275
inference-yolov3-8048,27713,infer-yolov3-2,1,1,15.0,4736
inference-cifar10-8049,27714,infer-cifar10-1,1,1,6.0,8833
inference-bert-8050,27720,infer-bert-3,1,1,4.0,3599
inference-imagenet-8051,27728,infer-imagenet-3,1,1,11.0,8462
inference-cifar10-8052,27729,infer-cifar10-2,1,1,15.0,9275
inference-cifar10-8053,27734,infer-cifar10-3,1,1,7.0,7692
inference-imagenet-8054,27735,infer-imagenet-1,1,1,10.0,1094
inference-cifar10-8055,27743,infer-cifar10-2,1,1,6.0,1889
inference-ncf-8056,27749,infer-ncf-2,1,1,6.0,1937
inference-cifar10-8057,27750,infer-cifar10-3,1,1,8.0,3172
inference-bert-8058,27759,infer-bert-3,1,1,15.0,872
inference-imagenet-8059,27762,infer-imagenet-2,1,1,7.0,5876
inference-deepspeech2-8060,27766,infer-deepspeech2-1,1,1,17.0,424
inference-bert-8061,27777,infer-bert-2,1,1,6.0,3590
inference-imagenet-8062,27784,infer-imagenet-1,1,1,2.0,4503
inference-cifar10-8063,27786,infer-cifar10-1,1,1,1.0,9295
inference-deepspeech2-8064,27788,infer-deepspeech2-3,1,1,16.0,227
inference-ncf-8065,27789,infer-ncf-2,1,1,15.0,4430
inference-yolov3-8066,27792,infer-yolov3-2,1,1,12.0,1333
inference-ncf-8067,27796,infer-ncf-2,1,1,16.0,1939
inference-ncf-8068,27798,infer-ncf-1,1,1,2.0,1272
inference-yolov3-8069,27805,infer-yolov3-1,1,1,1.0,4368
inference-yolov3-8070,27812,infer-yolov3-3,1,1,11.0,1104
inference-bert-8071,27820,infer-bert-2,1,1,5.0,1924
inference-yolov3-8072,27831,infer-yolov3-2,1,1,1.0,395
inference-ncf-8075,27838,infer-ncf-1,1,1,18.0,904
inference-yolov3-8073,27838,infer-yolov3-2,1,1,3.0,954
inference-deepspeech2-8074,27838,infer-deepspeech2-2,1,1,3.0,369
inference-cifar10-8076,27841,infer-cifar10-2,1,1,11.0,963
inference-yolov3-8077,27841,infer-yolov3-3,1,1,7.0,403
inference-cifar10-8078,27844,infer-cifar10-2,1,1,12.0,7962
inference-ncf-8079,27848,infer-ncf-1,1,1,15.0,180
inference-cifar10-8080,27849,infer-cifar10-3,1,1,14.0,7658
inference-bert-8081,27850,infer-bert-3,1,1,16.0,584
inference-bert-8082,27850,infer-bert-1,1,1,3.0,847
inference-deepspeech2-8083,27852,infer-deepspeech2-3,1,1,3.0,241
inference-deepspeech2-8084,27854,infer-deepspeech2-2,1,1,4.0,581
inference-ncf-8085,27856,infer-ncf-3,1,1,19.0,1099
inference-ncf-8086,27860,infer-ncf-3,1,1,13.0,2193
inference-yolov3-8087,27865,infer-yolov3-2,1,1,15.0,1840
inference-cifar10-8088,27873,infer-cifar10-1,1,1,3.0,2057
inference-bert-8089,27875,infer-bert-3,1,1,15.0,2235
inference-bert-8090,27881,infer-bert-3,1,1,9.0,303
inference-cifar10-8091,27882,infer-cifar10-2,1,1,8.0,7715
inference-imagenet-8092,27883,infer-imagenet-2,1,1,12.0,8734
inference-cifar10-8093,27889,infer-cifar10-1,1,1,19.0,6105
inference-yolov3-8094,27892,infer-yolov3-2,1,1,16.0,2063
inference-deepspeech2-8095,27892,infer-deepspeech2-2,1,1,2.0,912
inference-imagenet-8096,27894,infer-imagenet-1,1,1,15.0,3595
inference-yolov3-8097,27903,infer-yolov3-2,1,1,16.0,4594
inference-imagenet-8098,27907,infer-imagenet-1,1,1,18.0,8089
inference-bert-8099,27909,infer-bert-2,1,1,14.0,207
inference-deepspeech2-8100,27909,infer-deepspeech2-2,1,1,4.0,883
inference-imagenet-8101,27910,infer-imagenet-2,1,1,9.0,9376
inference-imagenet-8103,27915,infer-imagenet-3,1,1,13.0,117
inference-imagenet-8102,27915,infer-imagenet-1,1,1,5.0,4444
inference-cifar10-8104,27917,infer-cifar10-3,1,1,16.0,1011
inference-ncf-8105,27918,infer-ncf-2,1,1,7.0,904
inference-yolov3-8106,27922,infer-yolov3-1,1,1,8.0,4276
inference-deepspeech2-8107,27922,infer-deepspeech2-2,1,1,17.0,587
inference-cifar10-8108,27925,infer-cifar10-2,1,1,1.0,5285
inference-ncf-8109,27926,infer-ncf-2,1,1,17.0,1228
inference-yolov3-8110,27932,infer-yolov3-3,1,1,5.0,4505
inference-deepspeech2-8111,27934,infer-deepspeech2-2,1,1,5.0,648
inference-deepspeech2-8112,27935,infer-deepspeech2-3,1,1,2.0,37
inference-yolov3-8113,27940,infer-yolov3-3,1,1,13.0,2923
inference-deepspeech2-8114,27941,infer-deepspeech2-2,1,1,17.0,912
inference-cifar10-8115,27946,infer-cifar10-1,1,1,1.0,6238
inference-deepspeech2-8116,27947,infer-deepspeech2-3,1,1,11.0,381
inference-cifar10-8117,27948,infer-cifar10-3,1,1,16.0,9873
inference-bert-8118,27949,infer-bert-2,1,1,12.0,3599
inference-ncf-8119,27958,infer-ncf-2,1,1,13.0,501
inference-imagenet-8121,27963,infer-imagenet-3,1,1,11.0,1493
inference-deepspeech2-8120,27963,infer-deepspeech2-1,1,1,19.0,903
inference-bert-8122,27964,infer-bert-3,1,1,3.0,584
inference-yolov3-8123,27966,infer-yolov3-3,1,1,8.0,993
inference-bert-8124,27966,infer-bert-2,1,1,6.0,434
inference-bert-8125,27967,infer-bert-3,1,1,3.0,1463
inference-imagenet-8126,27970,infer-imagenet-1,1,1,5.0,387
inference-bert-8127,27971,infer-bert-1,1,1,1.0,1259
inference-imagenet-8128,27973,infer-imagenet-2,1,1,16.0,5333
inference-yolov3-8129,27977,infer-yolov3-1,1,1,7.0,4410
inference-imagenet-8130,27977,infer-imagenet-1,1,1,15.0,6781
inference-ncf-8131,27979,infer-ncf-3,1,1,6.0,1939
inference-bert-8132,27994,infer-bert-1,1,1,10.0,4927
inference-cifar10-8133,28001,infer-cifar10-3,1,1,4.0,7715
inference-ncf-8134,28003,infer-ncf-2,1,1,18.0,1558
inference-imagenet-8135,28008,infer-imagenet-2,1,1,12.0,8024
inference-imagenet-8136,28010,infer-imagenet-2,1,1,10.0,387
inference-bert-8137,28011,infer-bert-3,1,1,18.0,1259
inference-imagenet-8138,28011,infer-imagenet-1,1,1,19.0,1680
inference-imagenet-8139,28012,infer-imagenet-1,1,1,17.0,9742
inference-imagenet-8140,28015,infer-imagenet-1,1,1,19.0,3897
inference-imagenet-8141,28020,infer-imagenet-1,1,1,17.0,787
inference-ncf-8142,28021,infer-ncf-2,1,1,1.0,4826
inference-deepspeech2-8143,28025,infer-deepspeech2-1,1,1,6.0,153
inference-imagenet-8144,28027,infer-imagenet-3,1,1,18.0,9376
inference-ncf-8145,28029,infer-ncf-3,1,1,7.0,1934
inference-ncf-8146,28031,infer-ncf-2,1,1,5.0,3144
inference-imagenet-8147,28031,infer-imagenet-3,1,1,5.0,9742
inference-ncf-8148,28038,infer-ncf-3,1,1,8.0,943
inference-cifar10-8149,28047,infer-cifar10-3,1,1,8.0,6590
inference-deepspeech2-8150,28054,infer-deepspeech2-3,1,1,12.0,921
inference-ncf-8151,28060,infer-ncf-1,1,1,12.0,1358
inference-yolov3-8152,28066,infer-yolov3-3,1,1,12.0,4494
inference-yolov3-8153,28067,infer-yolov3-1,1,1,9.0,395
inference-ncf-8154,28072,infer-ncf-1,1,1,17.0,3407
inference-imagenet-8155,28074,infer-imagenet-2,1,1,4.0,9303
inference-ncf-8156,28074,infer-ncf-3,1,1,6.0,943
inference-deepspeech2-8157,28076,infer-deepspeech2-2,1,1,16.0,646
inference-ncf-8158,28076,infer-ncf-1,1,1,11.0,1973
inference-cifar10-8159,28076,infer-cifar10-1,1,1,6.0,4951
inference-imagenet-8160,28081,infer-imagenet-3,1,1,17.0,9342
inference-imagenet-8161,28082,infer-imagenet-1,1,1,4.0,525
inference-ncf-8162,28082,infer-ncf-2,1,1,18.0,2105
inference-bert-8163,28086,infer-bert-3,1,1,9.0,3599
inference-yolov3-8164,28090,infer-yolov3-3,1,1,9.0,3539
inference-imagenet-8165,28090,infer-imagenet-1,1,1,6.0,5926
inference-bert-8166,28092,infer-bert-1,1,1,3.0,2555
inference-ncf-8167,28092,infer-ncf-2,1,1,18.0,3666
inference-ncf-8169,28096,infer-ncf-2,1,1,8.0,1843
inference-yolov3-8168,28096,infer-yolov3-3,1,1,2.0,1981
inference-ncf-8170,28099,infer-ncf-2,1,1,4.0,558
inference-ncf-8171,28105,infer-ncf-3,1,1,17.0,4355
inference-imagenet-8172,28112,infer-imagenet-1,1,1,1.0,8359
inference-yolov3-8173,28113,infer-yolov3-2,1,1,4.0,4188
inference-cifar10-8174,28114,infer-cifar10-1,1,1,1.0,5397
inference-yolov3-8175,28131,infer-yolov3-2,1,1,10.0,3250
inference-yolov3-8176,28135,infer-yolov3-2,1,1,2.0,4743
inference-bert-8177,28136,infer-bert-2,1,1,1.0,4625
inference-deepspeech2-8178,28136,infer-deepspeech2-1,1,1,14.0,731
inference-cifar10-8179,28136,infer-cifar10-3,1,1,8.0,5968
inference-deepspeech2-8180,28140,infer-deepspeech2-2,1,1,11.0,181
inference-yolov3-8181,28142,infer-yolov3-3,1,1,7.0,199
inference-cifar10-8182,28144,infer-cifar10-2,1,1,7.0,8833
inference-ncf-8183,28147,infer-ncf-3,1,1,8.0,1558
inference-yolov3-8184,28150,infer-yolov3-3,1,1,18.0,4750
inference-bert-8185,28150,infer-bert-2,1,1,18.0,207
inference-deepspeech2-8186,28151,infer-deepspeech2-1,1,1,10.0,369
inference-yolov3-8187,28151,infer-yolov3-1,1,1,17.0,3539
inference-ncf-8188,28156,infer-ncf-1,1,1,5.0,801
inference-cifar10-8189,28159,infer-cifar10-3,1,1,5.0,4283
inference-yolov3-8190,28170,infer-yolov3-1,1,1,4.0,1003
inference-deepspeech2-8191,28170,infer-deepspeech2-3,1,1,8.0,892
inference-imagenet-8192,28171,infer-imagenet-1,1,1,1.0,4876
inference-yolov3-8193,28176,infer-yolov3-2,1,1,12.0,3752
inference-deepspeech2-8194,28177,infer-deepspeech2-2,1,1,12.0,360
inference-imagenet-8195,28179,infer-imagenet-2,1,1,12.0,3573
inference-imagenet-8196,28181,infer-imagenet-1,1,1,12.0,4876
inference-cifar10-8197,28184,infer-cifar10-1,1,1,12.0,7950
inference-imagenet-8198,28193,infer-imagenet-3,1,1,1.0,7430
inference-ncf-8199,28202,infer-ncf-3,1,1,8.0,1618
inference-ncf-8200,28206,infer-ncf-1,1,1,7.0,4791
inference-bert-8201,28212,infer-bert-3,1,1,6.0,906
inference-ncf-8202,28218,infer-ncf-3,1,1,18.0,3732
inference-deepspeech2-8203,28222,infer-deepspeech2-1,1,1,8.0,747
inference-deepspeech2-8204,28222,infer-deepspeech2-3,1,1,6.0,37
inference-bert-8205,28228,infer-bert-1,1,1,12.0,434
inference-bert-8206,28233,infer-bert-3,1,1,10.0,4514
inference-yolov3-8207,28234,infer-yolov3-2,1,1,2.0,769
inference-yolov3-8208,28236,infer-yolov3-1,1,1,17.0,403
inference-imagenet-8209,28238,infer-imagenet-3,1,1,18.0,8273
inference-yolov3-8210,28240,infer-yolov3-1,1,1,5.0,3539
inference-imagenet-8211,28240,infer-imagenet-2,1,1,6.0,7009
inference-deepspeech2-8212,28241,infer-deepspeech2-2,1,1,1.0,169
inference-bert-8213,28244,infer-bert-2,1,1,13.0,1012
inference-yolov3-8215,28250,infer-yolov3-1,1,1,1.0,2858
inference-yolov3-8214,28250,infer-yolov3-3,1,1,19.0,2944
inference-ncf-8216,28252,infer-ncf-2,1,1,15.0,1558
inference-bert-8217,28254,infer-bert-3,1,1,1.0,1206
inference-bert-8218,28255,infer-bert-3,1,1,7.0,4880
inference-ncf-8219,28257,infer-ncf-3,1,1,9.0,1934
inference-ncf-8220,28258,infer-ncf-3,1,1,19.0,3271
inference-ncf-8221,28268,infer-ncf-1,1,1,8.0,3666
inference-deepspeech2-8222,28276,infer-deepspeech2-3,1,1,14.0,188
inference-yolov3-8223,28282,infer-yolov3-3,1,1,18.0,4494
inference-cifar10-8224,28282,infer-cifar10-3,1,1,11.0,2057
inference-yolov3-8225,28284,infer-yolov3-2,1,1,9.0,2103
inference-yolov3-8226,28288,infer-yolov3-1,1,1,14.0,1080
inference-cifar10-8227,28291,infer-cifar10-3,1,1,9.0,6670
inference-ncf-8228,28300,infer-ncf-2,1,1,3.0,2985
inference-deepspeech2-8229,28302,infer-deepspeech2-2,1,1,6.0,963
inference-yolov3-8230,28306,infer-yolov3-2,1,1,15.0,2063
inference-imagenet-8231,28327,infer-imagenet-3,1,1,9.0,4293
inference-yolov3-8232,28334,infer-yolov3-2,1,1,9.0,4410
inference-cifar10-8233,28343,infer-cifar10-1,1,1,13.0,5968
inference-bert-8234,28350,infer-bert-3,1,1,1.0,4927
inference-ncf-8235,28356,infer-ncf-2,1,1,2.0,1420
inference-ncf-8236,28362,infer-ncf-3,1,1,18.0,585
inference-ncf-8237,28367,infer-ncf-2,1,1,6.0,500
inference-yolov3-8238,28367,infer-yolov3-1,1,1,11.0,3593
inference-ncf-8239,28368,infer-ncf-2,1,1,4.0,1278
inference-yolov3-8240,28369,infer-yolov3-3,1,1,9.0,2630
inference-deepspeech2-8241,28381,infer-deepspeech2-3,1,1,7.0,227
inference-cifar10-8242,28387,infer-cifar10-2,1,1,5.0,9275
inference-deepspeech2-8243,28390,infer-deepspeech2-3,1,1,19.0,959
inference-cifar10-8244,28393,infer-cifar10-1,1,1,4.0,7692
inference-imagenet-8245,28393,infer-imagenet-2,1,1,19.0,2737
inference-ncf-8247,28399,infer-ncf-1,1,1,2.0,1367
inference-bert-8246,28399,infer-bert-1,1,1,5.0,2651
inference-yolov3-8248,28405,infer-yolov3-2,1,1,17.0,3867
inference-bert-8249,28411,infer-bert-3,1,1,2.0,1507
inference-yolov3-8250,28416,infer-yolov3-3,1,1,4.0,1087
inference-yolov3-8251,28422,infer-yolov3-3,1,1,19.0,4639
inference-yolov3-8252,28425,infer-yolov3-2,1,1,11.0,4188
inference-cifar10-8253,28429,infer-cifar10-1,1,1,4.0,3899
inference-ncf-8254,28429,infer-ncf-2,1,1,17.0,1399
inference-yolov3-8255,28431,infer-yolov3-3,1,1,7.0,1902
inference-ncf-8256,28434,infer-ncf-3,1,1,13.0,1395
inference-yolov3-8257,28438,infer-yolov3-2,1,1,18.0,2627
inference-ncf-8258,28442,infer-ncf-3,1,1,11.0,4160
inference-yolov3-8259,28446,infer-yolov3-1,1,1,19.0,3921
inference-deepspeech2-8260,28448,infer-deepspeech2-3,1,1,10.0,839
inference-deepspeech2-8261,28451,infer-deepspeech2-1,1,1,16.0,381
inference-ncf-8262,28452,infer-ncf-1,1,1,12.0,2265
inference-bert-8263,28457,infer-bert-3,1,1,3.0,588
inference-ncf-8264,28461,infer-ncf-1,1,1,4.0,1839
inference-cifar10-8265,28462,infer-cifar10-1,1,1,10.0,1468
inference-deepspeech2-8266,28462,infer-deepspeech2-2,1,1,9.0,771
inference-imagenet-8267,28469,infer-imagenet-2,1,1,8.0,1493
inference-deepspeech2-8268,28471,infer-deepspeech2-2,1,1,1.0,116
inference-yolov3-8269,28472,infer-yolov3-2,1,1,17.0,8
inference-ncf-8270,28477,infer-ncf-2,1,1,17.0,625
inference-imagenet-8271,28484,infer-imagenet-1,1,1,10.0,4747
inference-bert-8272,28486,infer-bert-3,1,1,17.0,1521
inference-yolov3-8273,28489,infer-yolov3-2,1,1,14.0,1675
inference-bert-8274,28497,infer-bert-2,1,1,15.0,3547
inference-yolov3-8275,28497,infer-yolov3-2,1,1,7.0,4750
inference-yolov3-8276,28501,infer-yolov3-1,1,1,10.0,1104
inference-ncf-8277,28501,infer-ncf-3,1,1,16.0,4797
inference-deepspeech2-8278,28502,infer-deepspeech2-3,1,1,14.0,433
inference-yolov3-8279,28504,infer-yolov3-3,1,1,17.0,2944
inference-bert-8280,28508,infer-bert-1,1,1,1.0,4693
inference-imagenet-8281,28508,infer-imagenet-2,1,1,15.0,5333
inference-yolov3-8282,28512,infer-yolov3-1,1,1,3.0,3654
inference-imagenet-8283,28513,infer-imagenet-2,1,1,6.0,3278
inference-bert-8284,28516,infer-bert-3,1,1,18.0,3047
inference-imagenet-8285,28529,infer-imagenet-3,1,1,1.0,4503
inference-imagenet-8286,28533,infer-imagenet-1,1,1,8.0,3780
inference-cifar10-8287,28538,infer-cifar10-3,1,1,1.0,1468
inference-cifar10-8288,28539,infer-cifar10-3,1,1,4.0,6590
inference-ncf-8289,28539,infer-ncf-1,1,1,5.0,2668
inference-bert-8290,28543,infer-bert-3,1,1,10.0,4075
inference-imagenet-8291,28546,infer-imagenet-2,1,1,3.0,1553
inference-cifar10-8292,28552,infer-cifar10-3,1,1,2.0,2843
inference-ncf-8293,28560,infer-ncf-3,1,1,13.0,1939
